node_id,long_name,short_name,display_name,latitude,longitude,altitude,location_name,position_source,position_precision,first_seen,last_seen,last_position_seen,last_mqtt_seen,last_map_seen,last_telemetry_seen,last_message_seen,sources_seen,packet_count,position_count,telemetry_count,message_count,last_packet_type,last_topic,hardware_model,role,firmware_version,region,modem_preset,channel_name,status,is_local,distance_from_home_miles
!433af158,City Lights Base,CLb,City Lights Base,34.5309184,-112.4532224,1778.0,"Yavapai County, Arizona",MAP,,2026-06-30T16:59:47.558991,2026-06-30T23:14:48.692118,,2026-06-30T23:14:48.692118,2026-06-30T23:14:48.692118,,,"[""mqtt_map""]",14,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.5.19.f9876cf,1,,,Active,,
!db51bb30,📡Ground Control (sjmesh.net),📡,📡Ground Control (sjmesh.net),39.2429568,-75.0518272,5.0,"Commercial Township, New Jersey",MQTT JSON,,2026-06-29T22:58:07.475018,2026-06-30T23:14:42.720312,2026-06-30T23:14:42.720312,2026-06-30T23:14:42.720312,,2026-06-30T23:07:10.204622,2026-06-30T09:16:52.066554,"[""mqtt_json""]",435,97,74,4,position,msh/US/2/json/LongFast/!db51bb30,HELTEC_V3,,,,,,Active,,
!43b6a270,eigma4,eig4,eigma4,45.5180288,-73.580544,,"Montréal, Québec",MAP,,2026-06-30T16:59:38.416602,2026-06-30T23:14:38.877169,,2026-06-30T23:14:38.877169,2026-06-30T23:14:38.877169,,,"[""mqtt_map""]",14,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.5.20.4c97351,1,,,Active,,
!335c210c,mspin.net Base,mspb,mspin.net Base,47.60598,-122.30589,70.0,"Seattle, Washington",MAP,,2026-06-30T16:59:37.093927,2026-06-30T23:14:38.065591,,2026-06-30T23:14:38.065591,2026-06-30T23:14:38.065591,,,"[""mqtt_map""]",14,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.6.4.b89355f,1,,,Active,,
!02e5dda4,,,!02e5dda4,39.8721024,-82.9161472,232.0,"Groveport, Ohio",MQTT JSON,,2026-06-30T22:53:18.584712,2026-06-30T23:14:20.189520,2026-06-30T23:14:20.189520,2026-06-30T23:14:20.189520,,,,"[""mqtt_json""]",2,2,0,0,position,msh/US/2/json/LongFast/!02ee316c,,,,,,,Active,,
!a1d990c8,,,!a1d990c8,48.463872,-89.1879424,221.0,"Thunder Bay, Ontario",MQTT JSON,,2026-06-30T21:26:11.789495,2026-06-30T23:14:12.552569,2026-06-30T23:14:12.552569,2026-06-30T23:14:12.552569,,,,"[""mqtt_json""]",13,13,0,0,position,msh/US/2/json/LongFast/!f59196ec,,,,,,,Active,,
!1294d6af,,,!1294d6af,21.2926464,-157.7910272,,"Honolulu, Hawaii",MQTT JSON,,2026-06-30T21:40:09.047812,2026-06-30T23:14:10.705389,2026-06-30T23:14:10.705389,2026-06-30T23:14:10.705389,,,,"[""mqtt_json""]",8,8,0,0,position,msh/US/2/json/LongFast/!eb719922,,,,,,,Active,,
!b03ccf1c,TheENGR_Heltec_1,i74,TheENGR_Heltec_1,41.549824,-90.5183232,,"Bettendorf, Iowa",MAP,,2026-06-30T16:58:50.356627,2026-06-30T23:13:50.637549,,2026-06-30T23:13:50.637549,2026-06-30T23:13:50.637549,,,"[""mqtt_map""]",14,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.6.4.b89355f,1,,,Active,,
!4ef075d4,,,!4ef075d4,35.6369621,-78.6811325,120.0,"Wake County, North Carolina",MQTT JSON,,2026-06-30T21:25:46.786518,2026-06-30T23:13:46.963471,2026-06-30T23:13:46.963471,2026-06-30T23:13:46.963471,,,,"[""mqtt_json""]",13,13,0,0,position,msh/US/2/json/LongFast/!9e768068,,,,,,,Active,,
!43b58b44,Meshtastic f0b0,f0b0,Meshtastic f0b0,38.0864666,-105.8288766,2327.0,"Saguache County, Colorado",MQTT JSON,,2026-06-29T23:11:01.919453,2026-06-30T23:13:46.901489,2026-06-30T13:34:15.633303,2026-06-30T23:13:46.901489,,2026-06-30T23:13:46.901489,,"[""mqtt_json""]",242,69,137,0,telemetry,msh/US/2/json/LewiNetMesh/!43b58b44,HELTEC_V3,,,,,,Active,,
!433ef440,WD4CLZ upstairs f440,fide,WD4CLZ upstairs f440,26.0243456,-80.1964032,5.0,"Hollywood, Florida",MAP,,2026-06-30T20:13:41.903532,2026-06-30T23:13:42.278401,,2026-06-30T23:13:42.278401,2026-06-30T23:13:42.278401,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Active,,
!698573a4,LEX - Midtown,LXny,LEX - Midtown,,,,,,,2026-06-30T23:13:38.908912,2026-06-30T23:13:38.908912,,2026-06-30T23:13:38.908912,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HW_110,,,,,,Active,,
!d8dc0285,,,!d8dc0285,40.8682496,-74.1605376,43.0,"Clifton, New Jersey",MQTT JSON,,2026-06-30T23:13:32.046292,2026-06-30T23:13:32.046292,2026-06-30T23:13:32.046292,2026-06-30T23:13:32.046292,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/MediumSlow/!b2a73354,,,,,,,Active,,
!49b54578,KG4ORQ,Dave,KG4ORQ,27.56319,-80.40411,12.0,"Indian River County, Florida",MQTT JSON,,2026-06-29T22:58:00.686465,2026-06-30T23:13:23.834180,2026-06-30T22:55:40.024429,2026-06-30T23:13:23.834180,,2026-06-30T22:56:28.038778,2026-06-30T20:32:57.079855,"[""mqtt_json"", ""mqtt_raw""]",741,334,64,5,,msh/US/2/json/MediumFast/!49b54578,HW_110,,,,,,Active,,
!32a5ac5d,kansascitymesh.live,KCML,kansascitymesh.live,39.213056,-94.521344,253.0,"Kansas City, Missouri",MQTT JSON,,2026-06-29T22:58:49.287681,2026-06-30T23:13:20.996317,2026-06-30T20:47:56.805254,2026-06-30T23:13:20.996317,,2026-06-30T14:07:20.119992,2026-06-30T06:04:31.265485,"[""mqtt_json""]",178,118,11,3,nodeinfo,msh/US/2/json/LongFast/!32a5ac5d,PORTDUINO,,,,,,Active,,
!f06e7ad7,CG60NVVV,NVVV,CG60NVVV,40.2100015,-77.2165871,144.0,"Carlisle, Pennsylvania",MQTT JSON,,2026-06-30T21:21:02.741673,2026-06-30T23:13:18.710209,2026-06-30T23:13:18.710209,2026-06-30T23:13:18.710209,,,,"[""mqtt_json""]",4,3,0,0,position,msh/US/2/json/LongFast/!435ac904,HW_99,,,,,,Active,,
!7e1b6d99,DQ_Mesh_6d99,DQ04,DQ_Mesh_6d99,32.5582848,-94.7388416,100.0,"Gregg County, Texas",MAP,,2026-06-30T20:12:55.764149,2026-06-30T23:12:56.061863,,2026-06-30T23:12:56.061863,2026-06-30T23:12:56.061863,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,TLORA_V1_3,,2.6.11.60ec05e,1,,,Active,,
!bfd8b84c,JLY3 - Sunnyside Solar,JLY3,JLY3 - Sunnyside Solar,40.7437312,-73.9311616,15.0,"New York, New York",MQTT JSON,,2026-06-30T23:03:21.974062,2026-06-30T23:12:36.583188,2026-06-30T23:12:36.583188,2026-06-30T23:12:36.583188,,,,"[""mqtt_json""]",2,1,0,0,position,msh/US/2/json/MediumSlow/!b2a73354,SENSECAP_INDICATOR,,,,,,Active,,
!540cb9ed,Old Skool-1,OS-1,Old Skool-1,32.11264,-110.7034112,976.0,"Pima County, Arizona",MQTT JSON,,2026-06-30T21:24:26.534268,2026-06-30T23:12:32.244947,2026-06-30T23:12:32.244947,2026-06-30T23:12:32.244947,,,,"[""mqtt_json""]",9,8,0,0,position,msh/US/2/json/LongFast/!087a8e0c,HW_105,,,,,,Active,,
!dcf52ab9,Resistor Solar Node,NYCR,Resistor Solar Node,,,,,,,2026-06-30T23:12:31.380508,2026-06-30T23:12:31.380508,,2026-06-30T23:12:31.380508,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,TLORA_V1_3,,,,,,Active,,
!43b69ad0,eigma3,eig3,eigma3,45.5213056,-73.5707136,,"Montréal, Québec",MAP,,2026-06-30T20:12:30.956888,2026-06-30T23:12:30.935589,,2026-06-30T23:12:30.935589,2026-06-30T23:12:30.935589,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Active,,
!88c46b62,,,!88c46b62,42.5197568,-71.2572928,50.0,"Bedford, Massachusetts",MQTT JSON,,2026-06-29T22:57:58.293612,2026-06-30T23:12:22.286098,2026-06-30T23:12:22.286098,2026-06-30T23:12:22.286098,,,,"[""mqtt_json"", ""mqtt_raw""]",31,21,0,0,position,msh/US/2/json/LongFast/!88c46b62,,,,,,,Active,,
!bfea70e2,,,!bfea70e2,32.506143,-83.633477,25.0,"Houston County, Georgia",MQTT JSON,,2026-06-29T22:57:58.243475,2026-06-30T23:12:22.285260,2026-06-30T23:12:22.285260,2026-06-30T23:12:22.285260,,,,"[""mqtt_json""]",24,20,0,0,position,msh/US/2/json/LongFast/!bfea70e2,,,,,,,Active,,
!433d19e4,NA0D Gateway LZmesh.com,NA0D,NA0D Gateway LZmesh.com,36.291307,-92.588751,238.0,"Flippin, Arkansas",MAP,,2026-06-30T16:46:11.365358,2026-06-30T23:12:22.283764,,2026-06-30T23:12:22.283764,2026-06-30T23:12:22.283764,,,"[""mqtt_map""]",10,0,0,0,mapreport,msh/US/2/map/,,,,,,,Active,,
!087a8e0c,Rincon Valley-1,RV-1,Rincon Valley-1,32.11264,-110.7034112,975.0,"Pima County, Arizona",MQTT JSON,,2026-06-29T22:58:22.694948,2026-06-30T23:08:22.973229,2026-06-30T21:09:31.732289,2026-06-30T23:08:22.973229,,2026-06-30T23:08:22.973229,2026-06-30T05:18:16.276487,"[""mqtt_json""]",408,120,115,2,telemetry,msh/US/2/json/LongFast/!087a8e0c,LILYGO_TBEAM_S3_CORE,,,,,,Active,,
!e2e5373c,Incline Village 1 MQTT,IV1M,Incline Village 1 MQTT,39.2527872,-119.980032,1946.0,"Washoe County, Nevada",MAP,,2026-06-30T16:46:32.492251,2026-06-30T23:08:22.253106,,2026-06-30T23:08:22.253106,2026-06-30T23:08:22.253106,,,"[""mqtt_map""]",13,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.4.0.46d7b82,1,,,Active,,
!13e9206e,T.D.G. Weatherford Repeater,TDG1,T.D.G. Weatherford Repeater,,,,,,,2026-06-30T23:08:18.720445,2026-06-30T23:08:18.720445,,2026-06-30T23:08:18.720445,2026-06-30T23:08:18.720445,,,"[""mqtt_map""]",1,0,0,0,mapreport,msh/US/2/map/,WIO_WM1110,12,2.7.15.567b8ea,1,,,Active,,
!9ea09c14,VE2DSK,DSK,VE2DSK,45.6523776,-73.5707136,45.0,"Montréal, Québec",MAP,,2026-06-30T20:08:14.058995,2026-06-30T23:08:14.378845,,2026-06-30T23:08:14.378845,2026-06-30T23:08:14.378845,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_WSL_V3,,2.6.11.60ec05e,1,,,Recent,,
!7bbe997a,CommGuy Base - MeshAdv,MQTT,CommGuy Base - MeshAdv,27.5977,-80.4023,13.0,"Indian River County, Florida",MQTT JSON,,2026-06-30T21:34:47.490823,2026-06-30T23:07:59.927674,2026-06-30T23:07:59.927674,2026-06-30T23:07:59.927674,,,,"[""mqtt_json""]",3,2,0,0,position,msh/US/2/json/MediumFast/!49b54578,PORTDUINO,,,,,,Recent,,
!41d5b2d2,Meshtastic b2d2,b2d2,Meshtastic b2d2,33.3709312,-111.9617024,374.0,"Guadalupe, Arizona",MQTT JSON,,2026-06-30T21:24:48.849687,2026-06-30T23:07:50.270343,2026-06-30T23:07:50.270343,2026-06-30T23:07:50.270343,,,,"[""mqtt_json""]",11,10,0,0,position,msh/US/2/json/LongFast/!0ac9d69c,TBEAM_V0P7,,,,,,Recent,,
!04397368,KB3HJC,HJC,KB3HJC,41.8558738,-77.4839636,537.0,"Clymer Township, Pennsylvania",MQTT JSON,,2026-06-29T23:00:14.761972,2026-06-30T23:07:45.488375,2026-06-30T23:07:45.488375,2026-06-30T23:07:45.488375,,,,"[""mqtt_json""]",69,43,0,0,position,msh/US/2/json/private1/!04397368,HELTEC_V3,,,,,,Recent,,
!f59196ec,Rooftop,ROOF,Rooftop,48.4704256,-89.2076032,217.0,"Thunder Bay, Ontario",MQTT JSON,,2026-06-29T23:01:30.501381,2026-06-30T23:07:34.695799,2026-06-30T23:07:34.695799,2026-06-30T23:07:34.695799,,,,"[""mqtt_json"", ""mqtt_raw""]",299,261,0,0,position,msh/US/2/json/LongFast/!f59196ec,DIY_V1,,,,,,Recent,,
!13296fa0,🌻Sunflower II (sjmesh.net),🌻,🌻Sunflower II (sjmesh.net),39.2429568,-75.0518272,5.0,"Commercial Township, New Jersey",MQTT JSON,,2026-06-29T22:58:07.125736,2026-06-30T23:07:10.020123,2026-06-30T15:59:28.009275,2026-06-30T23:07:10.020123,,2026-06-30T23:07:10.020123,2026-06-30T12:07:29.469046,"[""mqtt_json""]",380,9,104,6,telemetry,msh/US/2/json/LongFast/!13296fa0,HW_106,,,,,,Recent,,
!7c5aba08,fb_home,fb_h,fb_home,41.8054144,-87.7723648,149.0,"Forest View, Illinois",MAP,,2026-06-30T20:07:09.202811,2026-06-30T23:07:09.528775,,2026-06-30T23:07:09.528775,2026-06-30T23:07:09.528775,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!9ea67a9c,,,!9ea67a9c,40.1866752,-76.7819776,96.0,"Lower Swatara Township, Pennsylvania",MQTT JSON,,2026-06-30T22:28:23.826335,2026-06-30T23:06:57.751598,2026-06-30T23:06:57.751598,2026-06-30T23:06:57.751598,,,,"[""mqtt_json""]",2,2,0,0,position,msh/US/2/json/LongFast/!435ac904,,,,,,,Recent,,
!1ba3c324,RADIO-LIBERTAD,RS-1,RADIO-LIBERTAD,30.507008,-87.1694336,17.0,"Escambia County, Florida",MQTT JSON,,2026-06-29T22:58:49.495021,2026-06-30T23:06:53.605002,2026-06-30T23:06:53.605002,2026-06-30T23:06:53.605002,2026-06-30T22:36:50.691824,2026-06-30T21:44:06.994838,2026-06-30T13:10:03.039431,"[""mqtt_json"", ""mqtt_raw"", ""mqtt_map""]",291,237,3,4,position,msh/US/2/json/LongFast/!1ba3c324,HW_110,,2.7.20.6658ec2,1,,,Recent,,
!433d3df8,,,!433d3df8,39.5575296,-77.8829824,157.0,"Washington County, Maryland",MQTT JSON,,2026-06-30T21:36:02.260378,2026-06-30T23:06:27.420790,2026-06-30T23:06:27.420790,2026-06-30T23:06:27.420790,,,,"[""mqtt_json""]",3,3,0,0,position,msh/US/2/json/LongFast/!435ac904,,,,,,,Recent,,
!f66f9610,NTBCnj9610,9610,NTBCnj9610,40.0621568,-74.6520576,46.0,"Springfield Township, New Jersey",MAP,,2026-06-30T20:06:21.451592,2026-06-30T23:06:21.431502,,2026-06-30T23:06:21.431502,2026-06-30T23:06:21.431502,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!1ef3d287,,,!1ef3d287,20.8928768,-156.4737536,33.0,"Kahului, Hawaii",MQTT JSON,,2026-06-30T23:06:16.631458,2026-06-30T23:06:16.631458,2026-06-30T23:06:16.631458,2026-06-30T23:06:16.631458,,,,"[""mqtt_json""]",1,1,0,0,position,msh/US/2/json/LongFast/!eb719922,,,,,,,Recent,,
!435ac904,hawk,hawk,hawk,39.7672448,-77.2538368,165.0,"Cumberland Township, Pennsylvania",MQTT JSON,,2026-06-29T23:00:34.338009,2026-06-30T23:06:09.004439,2026-06-30T22:25:37.420825,2026-06-30T23:06:09.004439,,2026-06-30T23:03:58.352230,2026-06-30T00:00:17.349565,"[""mqtt_json"", ""mqtt_raw""]",701,338,192,1,,msh/US/2/json/LongFast/!435ac904,HELTEC_V1,,,,,,Recent,,
!699c7d40,cucumberrich2,cmb2,cucumberrich2,,,,,,,2026-06-30T23:06:01.712012,2026-06-30T23:06:01.712012,,2026-06-30T23:06:01.712012,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HW_110,,,,,,Recent,,
!f661a4a4,Meshtastic a4a4,A4A4,Meshtastic a4a4,40.30464,-74.6979328,78.0,"Lawrence Township, New Jersey",MAP,,2026-06-30T20:05:55.504637,2026-06-30T23:05:55.598374,,2026-06-30T23:05:55.598374,2026-06-30T23:05:55.598374,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_110,12,2.7.26.54e0d8d,1,,,Recent,,
!d3dcb231,Laios Touden - seano@masto.nyc,lt,Laios Touden - seano@masto.nyc,,,,,,,2026-06-30T21:46:52.016823,2026-06-30T23:05:54.778639,,2026-06-30T23:05:54.778639,,,,"[""mqtt_json""]",2,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,TLORA_V1_3,,,,,,Recent,,
!16cd801c,prestastic,📡,prestastic,38.2337024,-104.52992,4723.0,"Pueblo County, Colorado",MAP,,2026-06-30T17:05:54.306437,2026-06-30T23:05:54.227746,,2026-06-30T23:05:54.227746,2026-06-30T23:05:54.227746,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,STATION_G2,,2.7.15.567b8ea,1,,,Recent,,
!1ba3bda8,zefie,zef,zefie,42.27072,-73.7542144,54.0,"Town of Claverack, New York",MAP,,2026-06-30T17:05:43.831282,2026-06-30T23:05:43.456108,,2026-06-30T23:05:43.456108,2026-06-30T23:05:43.456108,,,"[""mqtt_map""]",3,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.24.472b14c,1,,,Recent,,
!4d5b8f49,BSRG Sassafras Mtn MF,SASS,BSRG Sassafras Mtn MF,34.524365,-84.331725,,"Dawson County, Georgia",MQTT JSON,,2026-06-30T23:05:07.647103,2026-06-30T23:05:34.761682,2026-06-30T23:05:34.761682,2026-06-30T23:05:34.761682,,,,"[""mqtt_json""]",2,1,0,0,position,msh/US/2/json/MediumFast/!69854c6c,PORTDUINO,,,,,,Recent,,
!49b54770,,,!49b54770,27.595399,-80.42145,20.0,"Indian River County, Florida",MQTT JSON,,2026-06-30T21:59:12.961859,2026-06-30T23:05:31.466957,2026-06-30T23:05:31.466957,2026-06-30T23:05:31.466957,,,,"[""mqtt_json""]",3,3,0,0,position,msh/US/2/json/MediumFast/!49b54578,,,,,,,Recent,,
!f66f9788,TheOv3rminD,0069,TheOv3rminD,32.5255168,-93.5002112,71.0,"Haughton, Louisiana",MAP,,2026-06-30T17:05:21.141100,2026-06-30T23:05:21.437892,,2026-06-30T23:05:21.437892,2026-06-30T23:05:21.437892,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,HW_110,12,2.7.15.567b8ea,1,,,Recent,,
!9e75ba20,s2h4 ba20,s2h4,s2h4 ba20,42.139648,-71.9716352,258.0,"Charlton, Massachusetts",MAP,,2026-06-30T17:05:14.484136,2026-06-30T23:05:14.951419,,2026-06-30T23:05:14.951419,2026-06-30T23:05:14.951419,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,HELTEC_WIRELESS_TRACKER,,2.7.15.567b8ea,1,,,Recent,,
!043c1b84,1388-Tester,NTS,1388-Tester,,,,,,,2026-06-30T21:45:55.622628,2026-06-30T23:04:56.921475,,2026-06-30T23:04:56.921475,,,,"[""mqtt_json""]",5,0,0,0,nodeinfo,msh/US/2/json/LongFast/!1de92724,HELTEC_V3,,,,,,Recent,,
!02ee316c,Caldron,cldn,Caldron,39.9245312,-82.968576,234.0,"Columbus, Ohio",MQTT JSON,,2026-06-29T23:03:53.328421,2026-06-30T23:04:48.083523,2026-06-30T22:51:54.158008,2026-06-30T23:04:48.083523,,,,"[""mqtt_json""]",201,64,0,0,,msh/US/2/json/LongFast/!02ee316c,HELTEC_V3,,,,,,Recent,,
!f1a371d8,JLX7 - College Point Solar,JLX7,JLX7 - College Point Solar,,,,,,,2026-06-30T21:38:40.881421,2026-06-30T23:04:32.147955,,2026-06-30T23:04:32.147955,,,,"[""mqtt_json""]",2,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HW_99,,,,,,Recent,,
!62be95d1,bryantPark,bp1,bryantPark,,,,,,,2026-06-30T23:04:22.883694,2026-06-30T23:04:22.883694,,2026-06-30T23:04:22.883694,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,TLORA_V1_3,,,,,,Recent,,
!425c9225,25 Washington Ave,25WA,25 Washington Ave,,,,,,,2026-06-30T23:04:22.230230,2026-06-30T23:04:22.230230,,2026-06-30T23:04:22.230230,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,PORTDUINO,,,,,,Recent,,
!9daaa674,1-UP,🍄,1-UP,,,,,,,2026-06-30T23:04:15.821611,2026-06-30T23:04:15.821611,,2026-06-30T23:04:15.821611,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HW_95,,,,,,Recent,,
!0ac9f094,ryan f094 base,f094,ryan f094 base,,,,,,,2026-06-30T23:04:14.144841,2026-06-30T23:04:14.144841,,2026-06-30T23:04:14.144841,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HW_110,,,,,,Recent,,
!849a06e8,Meshtastic 06e8,06e8,Meshtastic 06e8,,,,,,,2026-06-30T23:04:05.742804,2026-06-30T23:04:05.742804,,2026-06-30T23:04:05.742804,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/LongFast/!0142045f,HELTEC_V3,,,,,,Recent,,
!849a6878,Headphones,JB82,Headphones,,,,,,,2026-06-30T23:03:51.637639,2026-06-30T23:03:51.637639,,2026-06-30T23:03:51.637639,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HELTEC_WIRELESS_PAPER,,,,,,Recent,,
!6982c144,Euchariah_Who,ewho,Euchariah_Who,35.7892096,-78.8201472,132.0,"Cary, North Carolina",MAP,,2026-06-30T17:03:47.892964,2026-06-30T23:03:47.805303,,2026-06-30T23:03:47.805303,2026-06-30T23:03:47.805303,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,HW_110,,2.7.15.567b8ea,1,,,Recent,,
!8fa1f900,Dorito_Attic,DrAT,Dorito_Attic,38.9873664,-77.103104,96.0,"Bethesda, Maryland",MAP,,2026-06-30T17:03:45.066986,2026-06-30T23:03:44.939151,,2026-06-30T23:03:44.939151,2026-06-30T23:03:44.939151,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,HW_110,12,2.7.23.b246bcd,1,,,Recent,,
!01dad3ef,Queens MS48 Stats,QnzS,Queens MS48 Stats,40.763392,-73.8983936,70.0,"New York, New York",MQTT JSON,,2026-06-30T22:05:31.702679,2026-06-30T23:03:35.643214,2026-06-30T22:05:31.702679,2026-06-30T23:03:35.643214,,,,"[""mqtt_json""]",3,1,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,PORTDUINO,,,,,,Recent,,
!09d4b194,K2ELI BASE,K2B,K2ELI BASE,26.7124736,-80.2422784,7.0,"Royal Palm Beach, Florida",MAP,,2026-06-30T20:31:17.913213,2026-06-30T23:03:29.026399,,2026-06-30T23:03:29.026399,2026-06-30T23:03:29.026399,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,1,2.7.26.54e0d8d,1,,,Recent,,
!69842154,Ocean One,WASM,Ocean One,47.3866365,-122.0944243,29.0,"King County, Washington",MQTT JSON,,2026-06-29T22:58:29.910406,2026-06-30T23:03:09.062875,2026-06-30T23:03:09.062875,2026-06-30T23:03:09.062875,,2026-06-30T12:36:32.036515,,"[""mqtt_json"", ""mqtt_raw""]",1329,1234,1,0,position,msh/US/2/json/WASMA/!69842154,HW_110,,,,,,Recent,,
!74a5526c,KJ5DAA-Router1,RTR1,KJ5DAA-Router1,30.6315264,-96.2461696,79.0,"Brazos County, Texas",MAP,,2026-06-30T17:03:08.687416,2026-06-30T23:03:08.761767,,2026-06-30T23:03:08.761767,2026-06-30T23:03:08.761767,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,TLORA_V1_3,2,2.6.11.60ec05e,1,,,Recent,,
!95d27487,Polaris Ranger,Rang,Polaris Ranger,,,,,,,2026-06-30T22:03:06.217292,2026-06-30T23:03:06.271831,,2026-06-30T23:03:06.271831,,,,"[""mqtt_json""]",2,0,0,0,nodeinfo,msh/US/2/json/LewiNetTLM/!43b5b5f8,TLORA_V1_3,,,,,,Recent,,
!cd17d627,Mesh that Divide 🏔️,#^÷,Mesh that Divide 🏔️,39.6558336,-104.8379392,1701.0,"Aurora, Colorado",MAP,,2026-06-30T20:03:00.551865,2026-06-30T23:03:01.097536,,2026-06-30T23:03:01.097536,2026-06-30T23:03:01.097536,,,"[""mqtt_map""]",4,0,0,0,mapreport,msh/US/2/map/,HW_99,,2.7.25.104df5f,1,,,Recent,,
!ac123917,CTK Home 3917 ,CTKH,CTK Home 3917 ,41.2322973,-73.3804888,87.0,"Weston, Connecticut",MQTT JSON,,2026-06-30T21:22:19.238585,2026-06-30T23:02:54.326929,2026-06-30T23:02:54.326929,2026-06-30T23:02:54.326929,,,,"[""mqtt_json""]",13,12,0,0,position,msh/US/2/json/CKFamily/!63bf93bc,HW_95,,,,,,Recent,,
!ebd79dcc,Knights Who Says Wii,🏰,Knights Who Says Wii,26.0308992,-80.1374208,,"Hollywood, Florida",MAP,,2026-06-30T17:02:50.422186,2026-06-30T23:02:50.250415,,2026-06-30T23:02:50.250415,2026-06-30T23:02:50.250415,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,PORTDUINO,12,2.7.15,1,,,Recent,,
!3c39a02e,Richie - Base,WLYB,Richie - Base,,,,,,,2026-06-30T23:02:45.914533,2026-06-30T23:02:45.914533,,2026-06-30T23:02:45.914533,,,,"[""mqtt_json""]",1,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,TLORA_V1_3,,,,,,Recent,,
!0400a4d8,WFI Gateway,WFIG,WFI Gateway,41.3663232,-71.8798848,6.0,"Stonington, Connecticut",MAP,,2026-06-30T17:02:42.388814,2026-06-30T23:02:42.161667,,2026-06-30T23:02:42.161667,2026-06-30T23:02:42.161667,,,"[""mqtt_map""]",5,0,0,0,mapreport,msh/US/2/map/,HELTEC_V3,,2.7.15.567b8ea,1,,,Recent,,
!9e013c8e, xandrake-H2T,XAN2, xandrake-H2T,,,,,,,2026-06-30T22:25:51.229146,2026-06-30T23:02:34.174687,,2026-06-30T23:02:34.174687,,,,"[""mqtt_json""]",2,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,SENSECAP_INDICATOR,,,,,,Recent,,
!9ee7fa58,CBZ0 🚕 mobile,CBZ0,CBZ0 🚕 mobile,,,,,,,2026-06-30T22:25:53.403113,2026-06-30T23:02:31.385767,,2026-06-30T23:02:31.385767,,,,"[""mqtt_json""]",2,0,0,0,nodeinfo,msh/US/2/json/MediumSlow/!b2a73354,HELTEC_V3,,,,,,Recent,,
